UMAP_1,UMAP_2
10.669733,1.8290973
-0.27978417,-0.5167041
12.231732,0.8383646
-1.1021556,2.3679628
2.6570702,4.7132206
11.935391,0.89338887
11.787328,3.3488274
8.33519,4.890823
-0.5074225,1.2756811
12.040481,1.26041
7.762253,6.3270636
1.8115306,4.242185
12.116915,1.3111657
12.193743,1.4943409
2.27805,3.8853173
3.4257264,5.9812
0.36247805,-0.17043476
3.9650574,5.346892
12.305357,1.2754333
0.78801614,4.5792456
8.290766,4.9452405
3.9763672,5.140736
12.354262,1.3773465
1.0332232,1.7879163
-0.80218345,1.8357137
1.6602691,4.7521577
2.0799012,3.8757439
0.77397984,3.5083568
2.6516259,4.8820267
1.0644345,0.9590018
7.043664,4.979908
11.9074545,2.1434655
12.47219,3.122724
-0.14623512,-0.16700673
11.662849,1.5446335
2.356152,4.090991
3.1043766,5.182524
11.84273,1.0885302
-0.3208028,-0.3345029
1.4250298,4.3329635
0.3507318,1.1413958
7.6992254,4.8365955
-1.1045626,1.1236919
-0.54471016,0.8776114
-0.30372858,1.6491618
10.547704,2.6932793
8.149577,4.879112
2.3955038,4.938478
7.433137,4.8769674
0.3440866,1.8381631
1.6415198,4.3775735
-1.178879,0.9526999
12.248689,1.4540908
8.996907,4.264076
-0.5024867,1.4047288
1.9505383,4.4111543
12.378217,1.9624432
-0.39637557,1.0312154
-0.35992643,2.1820464
7.283904,5.286915
2.9739842,5.176602
11.238039,2.184311
-1.1296456,1.8708715
11.945657,0.527677
6.3181415,4.1523094
-0.9003285,1.9730781
9.061025,4.2815595
11.975008,0.24726841
-0.82866913,1.7685499
11.187633,2.7610338
8.018631,4.033766
8.799411,4.496979
1.2493293,0.9758826
3.748341,4.2793946
0.3265261,0.0476629
1.2971692,4.154843
11.709931,2.219742
7.4323354,5.349046
-0.88164794,0.6447739
-1.1910808,2.0020332
2.8365407,6.145741
12.1697235,2.1339664
3.6369762,5.269389
6.360874,6.0356064
-0.8146896,0.78411067
7.36564,5.342136
-1.6577301,1.8805585
2.9593267,5.150341
-0.28968695,0.5763429
11.705093,1.1701626
12.1253605,0.91064495
11.251213,1.9522797
-0.85857236,-0.43802097
8.7415905,4.8417454
-1.5456564,1.4841713
4.102326,4.0579424
3.8655934,4.8588696
-0.95501965,1.4592853
12.245322,1.1256964
11.736241,0.38275447
2.327138,4.3801813
3.64975,5.3622365
-0.3558102,1.8805827
4.135452,4.9758267
0.3827057,-0.33500367
11.946326,2.1678975
2.552552,5.4113827
3.2340229,5.4331403
-0.304534,0.2749774
8.499191,4.6007767
7.5031037,3.988293
2.1460278,4.8203835
1.369819,4.4037805
12.176898,2.5109627
11.251721,1.02829
1.1602396,4.597162
0.17238334,-0.36531538
8.836031,4.370359
8.483427,4.5789456
12.115954,0.9957399
7.6876297,5.166735
-0.2176472,0.2979719
-0.74928313,2.2704556
-0.863414,0.2711214
2.288305,4.961509
12.003443,-0.02885747
6.6224957,5.499733
11.784062,0.848301
7.8827252,3.4008803
-0.4058786,0.5482046
8.217423,3.27182
11.712226,2.2909281
11.752859,0.022978732
11.641149,1.6118983
0.20832866,0.71917546
-0.5033681,2.1744268
-1.1209377,2.2782211
-0.84952784,0.24337977
-0.88070714,1.0723468
7.115251,5.6849217
-0.82691586,0.69019353
2.6369214,5.001194
9.070636,3.1375902
3.136278,4.754025
-0.2263059,-0.020264968
-0.31114724,0.24676588
2.2456248,4.6630764
8.217777,4.858461
12.119053,0.4938449
6.865782,5.0734634
0.4321593,-0.11361502
8.664877,4.90678
11.862662,0.07230961
11.975276,1.5855805
10.845147,2.3461936
10.425428,2.8345807
-0.3226967,1.2316108
0.3843701,-0.22146372
11.105048,2.935086
0.10153058,0.41168067
6.620644,5.1146607
0.82219297,4.466243
2.3247764,5.6997223
8.288434,5.2606106
2.5291936,4.288191
7.6353593,5.154276
6.1537337,5.2554574
11.211997,1.0291883
-0.367483,0.10365233
8.942051,4.799999
6.735133,5.7568913
10.704372,2.700975
8.234803,4.5329905
11.903118,1.6798371
-0.84065855,0.36736983
11.9315195,0.12704593
11.8149805,0.891145
-0.6618868,-0.09747108
-0.20729087,-0.0053263186
11.945002,0.96039
-0.3927805,-0.1652858
3.7699575,5.214077
2.3127818,4.925986
11.717015,1.1440357
3.3790607,5.0947313
1.2108698,0.9779703
2.1874878,4.9504666
11.639012,1.7015789
11.683526,2.4835973
6.1979456,4.238891
0.46225908,-0.32040477
12.007563,1.492716
12.153647,2.384401
12.232742,1.1468928
11.177307,3.140012
-0.82006246,1.6814107
12.520133,2.9674003
7.10603,5.301966
-0.19339553,0.01024327
1.5336052,4.695537
7.38808,6.195704
8.994896,4.3281126
4.01623,4.080369
-1.5965457,0.95812905
10.844323,2.6622674
2.4646835,4.6770205
12.160129,2.1813877
8.061536,4.715156
-1.4097587,0.5123724
-0.38210467,1.3072066
8.717805,4.6103015
10.953205,2.7393208
11.717515,2.606836
11.8966255,2.500239
12.105175,0.8558784
11.635935,1.7747691
-0.6606392,1.8886819
12.178205,2.4718492
2.5852656,5.1965237
11.224249,1.4514544
3.0638318,6.1826553
8.654133,4.3595567
1.9352659,4.085883
11.251018,3.0043921
11.510541,2.6165648
11.5908,2.429042
11.009494,0.49171826
7.4919953,4.430527
11.429964,1.3180124
-0.26285976,-0.29162574
-0.6986381,1.2575023
-1.1878293,1.1720841
-0.7680841,2.3916762
8.028458,4.847052
2.0950837,3.0549695
-1.3514653,1.0982273
11.491413,2.7214103
8.452656,5.0761642
12.261238,1.8404129
3.8659093,5.3536444
-0.93779194,0.16078725
-0.5009803,0.416109
2.476148,6.304087
2.147068,3.1463153
11.763505,1.1779518
6.692168,5.37207
1.4756665,4.9553313
12.791699,1.6317873
-1.2017518,1.5344279
12.4524355,3.1371272
-1.01839,1.1094646
7.084116,5.091012
-1.1162161,2.192482
-0.74868083,-0.3750794
0.117381506,2.7086074
8.385273,4.398367
11.333845,2.5659027
-1.1149639,1.7246143
1.795618,4.8030457
2.301034,5.210402
3.9241564,5.275394
3.7761774,5.127327
-0.24841225,0.07709065
8.310089,5.353458
12.06715,-0.025401587
-0.3786648,-0.34621796
12.327206,2.29189
12.547308,0.39184865
7.561552,5.1239495
-1.5206625,0.10174449
12.457137,0.6611781
12.227954,2.2066681
11.716989,1.7491173
2.8656232,5.2541876
1.5303191,4.630739
3.0324075,5.076241
2.295562,5.14396
2.745952,5.9665637
-0.23275436,0.6357735
12.508034,0.2707195
2.7436867,5.2111316
1.4141027,4.6593704
12.350016,2.1138523
3.0339017,4.965925
11.367575,2.5675504
7.764066,6.146448
-0.70188504,1.4112226
1.434954,4.5082455
1.332813,4.5186305
1.1642872,4.9657335
8.388284,3.838191
-0.44157484,0.5283987
4.0455313,5.5172873
-0.6690957,1.2411305
2.9271278,5.3228464
1.4570783,4.649678
-1.1090577,1.726094
-1.0019137,1.9773055
3.3752668,5.136078
10.070301,0.9768756
11.98806,0.32872412
12.079173,1.8307297
3.0164642,5.566131
12.411887,2.1416419
-0.6712228,0.60485715
12.022406,0.47817305
3.0530217,5.154657
10.5861845,1.9294289
11.733286,2.3619347
6.538333,5.7681484
11.763685,1.1743928
7.497281,5.460179
-0.54710793,0.43403524
11.003544,2.545854
8.0334425,5.0800834
11.716687,2.5769348
11.596106,2.0690758
-0.33217093,0.5315301
-0.32356048,0.072487645
0.8981001,4.3335686
-0.23050968,0.15919462
7.837052,5.0661545
10.267092,1.4152344
2.6443985,3.009583
6.7509894,3.3606234
2.4835095,4.4098167
11.07594,2.8178816
11.123475,2.5743854
0.9729505,4.4429264
12.532932,1.3883282
-1.0072432,0.4453544
10.851145,2.7697902
11.611445,1.9198071
11.959267,0.5829159
2.7462184,5.254025
-1.3840734,0.8590644
8.854922,4.3106613
8.568918,4.564845
6.8970265,6.279209
0.5171883,1.8217522
2.2588148,4.0700784
4.3249617,5.4484005
7.921891,4.823699
2.7009356,5.4955277
-0.14919828,0.34476
3.5687733,5.4316506
7.5363398,5.149775
7.4001617,5.342094
-1.383613,1.7647727
7.1566663,4.8096085
11.520528,1.2259382
8.596037,4.691448
10.93348,2.799832
1.2510175,5.6326632
2.8451524,6.2513833
-0.5046464,0.9709614
12.037481,0.99406034
-0.51717037,0.98627114
10.88166,2.5339725
6.658347,5.1228037
6.766239,5.039029
11.748467,1.5743024
6.982178,5.193613
0.41691515,-0.05112988
-1.2772659,1.8719599
3.7626579,5.0489807
5.603689,4.6649647
11.739235,2.124369
3.4375963,5.808484
1.3278395,4.8696976
-1.3120873,0.7656761
12.59133,0.703366
-0.6854622,0.15522143
7.721887,5.0309916
12.051952,0.9624397
-0.5635383,0.11904754
12.390162,1.4221618
3.4152095,5.775992
1.21846,3.7120318
-0.15202193,0.3941627
-0.2861927,0.16703069
0.7883421,1.0930524
8.338349,5.1318064
1.7837892,4.379246
11.841623,2.207601
-0.31868356,-0.021586655
6.427456,6.165585
-0.68586755,2.189254
11.957888,0.21166857
6.714345,5.455812
2.0474102,4.8058248
1.086998,4.64026
1.1479228,4.8501706
11.793496,2.4135149
-0.90440184,1.0909563
-0.60227245,0.035301
11.316556,2.4994693
2.865969,5.4137115
-0.70155835,0.2650384
8.065024,3.1162276
6.4264746,5.317092
12.434744,1.8863403
0.01975661,0.69934875
12.727782,1.3425846
10.966834,2.862099
3.571194,5.2776327
-1.3245983,1.2289193
7.5389066,5.8812456
9.077393,4.4244246
1.594664,4.800511
-0.30670464,2.158728
1.9206479,5.146731
1.006072,4.586117
7.315232,6.200883
-0.22448817,0.4093902
3.6641245,5.288716
2.816947,4.849787
12.439902,1.4759066
6.40743,4.914073
-1.296649,0.6832248
6.725146,5.912044
7.1148305,5.189864
11.623746,1.4878441
2.4597232,5.0575843
-0.9325316,0.79348874
3.0808797,5.5662036
6.380862,5.1384125
-1.121655,0.79296446
11.985778,0.30493104
7.8300757,3.4375758
8.15837,4.8180075
3.2669797,5.5597987
11.9549675,0.28682086
3.3903944,5.150566
2.320487,4.0143275
-0.6656363,-0.20077252
-1.099325,0.4086544
-0.9496952,0.3886275
-0.3542192,2.3491514
11.933635,2.2913852
3.4357595,5.4202876
12.378319,0.6597676
2.5453873,5.3930526
-1.4096234,1.2679756
12.582689,2.1799073
3.7059813,5.2768745
11.572671,2.8078163
2.14447,3.3430927
12.06044,0.2415199
1.7032195,4.8445888
12.085278,1.5705093
2.4706457,5.284354
7.32627,5.11397
8.217527,5.1675615
11.955464,0.9784187
1.4258627,4.5141854
2.156161,4.797933
2.4144318,6.2638454
12.167337,1.0392435
-1.1983632,1.0887086
12.12363,0.67308813
-0.35214138,2.2026663
6.455142,6.2088065
3.3833756,5.834563
-0.5628852,0.08213081
2.0428286,4.777919
11.783968,2.386653
-0.41952625,2.4053705
12.026952,0.32632703
2.3735461,3.9085045
-0.5235847,2.300017
-1.1149244,0.4764538
12.520016,1.578508
12.356693,1.7202272
6.3224936,5.075499
7.532323,5.2086515
12.241056,0.78926796
2.5613785,5.089219
12.048681,0.49946666
7.6795464,4.8784747
-0.76377493,1.8545583
1.4676833,3.2649586
3.1089735,5.3313184
1.0193043,4.8391514
13.106782,2.244158
11.795686,2.7795722
11.942771,0.6183066
2.7840598,3.0827832
-0.36799914,-0.17590019
8.324077,5.027563
8.594859,4.973331
3.3408005,5.0901732
12.517205,0.47106713
11.835538,0.04051896
-1.5357457,1.776335
6.6081815,5.192963
11.434982,1.0470587
-0.56588715,-0.07840797
-1.4844733,0.80775356
12.7879715,2.4258697
11.254094,2.5732844
-0.3298358,0.05537822
1.7727444,4.6043186
9.067561,4.2384315
11.960298,2.1682048
11.005556,2.7134717
1.5081755,4.846274
-0.91275746,0.16811861
1.9227207,6.1073327
8.127599,4.3552804
-0.19720483,-0.3779876
12.727704,1.1505946
0.4134787,0.82983905
1.2147528,4.784905
12.06855,1.0361434
3.7741632,5.205524
-1.295981,2.2618563
12.081356,0.22430812
8.040623,5.4490786
1.6771452,5.7171283
11.688083,2.8292837
11.960225,0.96391904
3.976609,5.2642727
2.771338,5.140953
-0.8675938,1.7744209
2.6326172,4.110482
-0.65728426,0.7523952
7.6745534,5.763666
1.8103392,4.777383
2.145198,5.2638497
-1.2681596,0.6312391
-0.7930927,-0.21130864
2.0566137,4.9706693
0.45015323,0.032271095
12.130519,2.223413
2.091778,4.83516
6.7002225,5.476248
-0.71171767,0.9168238
12.6054735,0.7910209
12.145075,0.5188016
1.4177401,4.952667
10.755628,2.3066618
-1.5944413,2.1361287
7.5923815,4.3079376
3.0720952,5.0319624
7.4025383,5.288427
9.091907,4.5295143
3.4848773,5.445473
3.580478,5.5795083
1.856893,4.4768553
7.877301,5.0411463
7.0461545,5.4786267
6.7825394,5.4893727
7.4511724,6.047996
2.8174198,4.579152
4.2258577,5.510518
2.558237,4.7067747
6.337132,5.2055373
1.3600757,4.099063
-1.4090608,0.37604225
2.9491124,5.3452954
6.348679,5.289972
7.7720623,5.1075344
2.554275,5.2964067
2.5422096,6.2746706
3.9962652,5.1316934
-1.648826,1.719032
-0.98103905,1.4643501
8.991973,4.3034444
7.663558,4.504004
-0.5981691,1.1419705
10.985225,2.4872148
11.309507,3.2281122
3.187444,5.384157
3.953418,5.258047
2.377687,2.9431
-1.1900679,2.2091548
11.614457,2.2191265
-0.35481706,-0.14495213
7.617616,4.7406535
2.9593854,5.205065
3.810556,4.987362
12.215563,0.5924133
0.82790625,4.6149087
3.7693207,5.1251273
8.789669,5.063991
8.14502,4.005858
2.5870585,5.831394
3.4534297,6.0712585
2.3976004,6.0507507
3.4536467,5.2259088
1.3636558,4.598292
1.766654,4.7864184
-0.28491393,-0.18253689
11.873872,1.0834317
11.88546,2.568753
9.1661215,4.12037
11.9894,0.51949906
0.86644036,4.4602532
9.070497,4.204292
3.2711728,5.301981
-0.9760335,0.45791522
-1.6972294,1.883395
1.923471,4.9533176
8.203291,4.60249
6.36783,5.1059365
11.843702,0.44833454
1.348944,5.770768
0.97255826,4.9195347
12.203981,1.1736956
12.523889,0.56425834
2.4537911,5.068221
2.4728527,4.6224055
7.984868,4.960719
11.768687,2.1327584
8.239157,5.1952353
8.288331,4.6633406
0.8832538,4.4502797
2.7489407,6.2801394
1.8172908,4.9214253
12.801004,0.8744608
12.373264,2.072058
-0.9709352,-0.24344611
-0.16941346,-0.52832985
2.411825,5.082401
-0.3178945,-0.43061337
10.990048,2.7191324
-1.5246936,1.4920726
11.196308,2.766103
11.336748,1.9246475
7.6058884,4.985321
2.472177,4.873647
2.6365974,5.725984
12.086884,0.27779692
-0.9916645,0.46490583
7.7340994,4.49101
2.6609862,4.877236
12.531619,1.7364278
12.547347,0.9521668
-1.3308415,1.5603855
11.77364,2.0869548
3.9104233,5.3158636
6.7563624,5.4433484
6.645838,5.0748277
2.5652075,4.977836
-0.143175,0.77830434
-0.83115417,2.1019108
3.593383,5.6691494
3.642087,5.1311603
3.4699938,5.5374336
8.21315,4.649218
11.067007,3.1690745
7.725684,4.5708084
11.59271,2.3229806
2.3862653,5.087217
12.182817,2.9725175
-0.30027652,-0.18369026
-1.1483163,1.7314247
7.316034,4.282573
12.507733,0.38961926
11.500241,1.5000986
-0.6861981,1.4937302
11.1892395,2.119543
7.5822115,5.238666
-0.40775234,0.30900672
6.597134,3.4677439
0.0198374,0.7289793
11.622169,1.7202156
12.814365,1.6620979
-0.5987346,-0.02942532
3.3972192,6.036505
0.99085534,5.176191
7.555628,5.3719416
-1.3619298,1.1380966
11.3481865,2.7146518
12.056258,0.61469865
11.338761,3.1692224
11.355218,2.5290933
11.640682,1.5635463
8.841925,4.6764035
2.831224,5.626139
11.855799,3.3196812
2.2227576,5.9082904
6.9236846,5.615387
12.451745,0.80450964
11.151042,1.8020542
8.264932,4.621987
6.6667204,5.9876986
11.376633,2.9548542
1.5114979,4.8384523
2.4034228,5.041896
2.639475,4.9479785
8.709927,4.8611054
8.937707,4.553775
11.53747,2.0059965
8.261683,5.1146226
11.961926,0.4831624
3.416301,5.2030873
2.8905532,5.3513827
-0.6769677,1.4843531
3.0224307,4.9824395
12.978821,2.4485645
12.143342,1.4146354
7.0997424,6.2639146
2.4285212,5.165361
7.3921275,6.483438
1.3045549,5.2255845
-0.37506908,2.283186
7.24827,5.3677473
3.2463326,5.284179
-0.6275057,0.8824206
2.5985153,6.105666
8.443122,4.6474023
12.058552,2.3648324
-0.40360087,2.2876458
8.174401,5.0253305
1.5062683,5.6741023
1.7579951,5.655588
-0.75220144,1.1105043
12.415678,2.0280662
7.538173,5.5400057
11.606927,1.7386488
12.655499,1.4063469
-1.3493427,1.5518482
12.609673,0.7636101
7.8188214,4.843891
-0.9924667,0.7004757
1.4781526,4.6530204
12.3910675,2.3016753
0.94497,4.6900716
1.1883069,4.2147036
2.3887856,4.2584443
12.173564,2.1320646
0.047877036,2.3539176
11.623182,2.7562368
2.621205,5.2560654
8.141928,4.796647
2.8827908,5.3009763
10.695461,3.270054
10.954216,2.8865137
1.1547397,4.642523
3.3333497,5.139282
-0.56462616,-0.46784282
7.06326,5.116574
2.135215,3.0866544
10.880432,2.8598015
-1.4430836,0.7417266
11.766473,1.7014098
7.304973,5.080291
6.7386284,5.4331446
3.3825917,5.152656
2.1122978,5.395484
1.6027731,4.8935575
0.9915751,4.4733744
11.625487,3.273461
12.395328,1.4681067
8.067969,4.8822055
11.942023,2.57623
1.7143779,4.023778
12.14212,1.136626
12.218312,0.2983506
0.1937801,-0.29530734
-1.0274669,0.22635402
-0.49834198,-0.4221753
3.1239645,5.56599
3.186049,5.188811
12.151607,1.416784
12.202339,0.68869954
3.8972228,5.0905766
6.9389997,5.5303535
-1.2752517,1.4647422
-1.057792,2.0360734
7.988425,4.1474895
-1.2692586,0.53600425
2.9703562,5.504591
-0.15228967,-0.13022617
-0.31376728,-0.103853434
-0.5866141,2.4045134
-0.83508086,1.1053892
2.637876,5.2891364
7.155037,4.985503
2.4718258,4.413829
12.400362,2.1750753
11.351521,3.417337
2.4829822,6.22449
3.949809,5.205435
-1.6352102,1.5124351
5.4484477,4.718492
6.8347955,5.221682
12.16513,0.2833476
12.239347,0.59336776
12.2361965,0.71806526
1.3124108,4.095284
7.603489,4.937422
12.188239,2.533419
-1.3317208,1.9660404
9.088563,4.3260975
2.6211753,5.222096
6.165368,5.5200276
-1.1291975,1.896879
1.3727996,3.8927572
8.463961,5.231474
3.5062795,6.126322
2.2806342,3.8916833
3.1671305,5.4626923
7.44981,5.10771
6.837964,5.1901317
11.10755,2.6329274
11.94621,0.12692474
3.3323412,6.242887
2.8808649,5.4294634
12.210281,1.1995925
12.13638,2.2903516
7.6529675,5.742281
12.081681,1.1254865
13.188118,2.1130126
2.0788755,5.4541755
12.056013,2.2614498
-1.6663243,1.1244104
-1.2250563,0.5825215
-1.8920912,1.6089559
-1.214727,1.8621833
3.912918,5.221063
11.551999,1.7049143
-1.4525801,0.8584722
-0.05890946,1.0773871
6.1649623,5.496416
-0.4590464,2.5179105
7.9059362,5.322717
12.052391,0.22981484
-0.41552782,0.1713588
-0.22073959,-0.14217411
7.7273684,6.309897
0.9076567,4.892246
11.881051,2.5465994
1.5095568,4.7345586
12.309881,1.4484818
11.327595,2.3782525
1.7970304,4.9719644
12.102951,1.0909194
11.93195,2.887439
12.355321,0.30874395
7.1067805,5.438764
12.77498,1.7374903
12.0405,2.2865708
6.70173,6.0328836
-1.5010545,2.0546474
3.2544346,5.701517
11.852891,0.24385068
1.1917436,4.168648
-0.6188807,2.5026782
1.857488,4.94641
12.442598,2.0642824
6.8304105,6.396236
1.8062541,4.9115763
13.137074,1.9718393
-1.3252441,1.4143316
-0.39427018,0.7609264
7.532855,4.9088454
-0.4806623,2.1857824
7.481496,5.496846
7.3128986,5.179659
-1.1334984,0.3517608
12.211975,2.3349977
-0.5992979,2.6881852
1.5815544,4.5805726
10.969067,2.6820776
12.917841,0.69162214
7.5763035,5.364388
12.110589,3.0482416
7.7381167,6.123167
-1.3342458,0.5346393
0.71475405,1.7877009
-0.4896863,0.3746148
2.446242,5.983097
-1.4333647,0.96993583
-1.4328922,0.77214205
6.713965,5.8054223
12.431351,2.473258
-0.26502955,-0.1098075
12.047267,1.0779841
12.550249,0.26663253
12.037471,1.3817545
-1.7917144,0.6907636
-1.7333175,0.8885049
-1.3610312,1.0733974
8.593571,4.418683
8.684713,4.887362
12.583564,1.2815543
2.9085891,5.419272
-0.53474814,0.47718108
8.062977,4.667554
7.836246,6.2832875
-0.8231188,2.0883572
-1.105492,0.57548434
7.5738773,5.505609
0.6189931,1.7446308
11.906336,2.4243674
-0.40985513,0.11760577
7.402254,5.125627
1.7153413,4.990247
8.518692,4.2395654
2.3964012,4.2649117
8.108135,5.034149
-0.33741412,0.08483833
-0.9860234,0.24045828
7.4534903,5.150446
8.18079,5.422062
-0.5675078,1.2358483
11.974237,2.438621
12.135535,1.3869394
10.940283,2.1330502
-1.5251282,0.049622606
13.122189,1.2180903
2.780837,5.148122
1.9232988,5.1510673
-0.2644755,0.84242326
12.078778,2.816006
7.683687,6.3496027
-0.574155,0.409825
7.606075,5.3540354
-0.28598386,0.47176453
-1.236854,2.366104
11.751732,2.281913
12.224846,0.41646558
-0.6783565,2.3606186
6.685624,5.968516
7.5064535,5.4479156
12.268664,1.4136539
1.9421406,5.1660547
-1.4642531,1.9098195
1.470465,4.8442965
10.81612,2.789677
1.0370958,5.075891
12.458909,1.6086848
12.367965,1.7399495
-0.8443199,-0.212385
8.430557,4.6195755
8.819028,5.02166
7.0906157,4.967267
-0.51002765,0.49424157
-0.5213559,0.3336861
-0.69036615,0.3859107
3.0047386,5.3306117
12.276072,0.8677901
-0.27814424,-0.0863946
11.9964,1.6074879
8.52983,5.037859
-1.5618837,1.5642723
-1.2893426,1.6492829
-1.2995807,1.4932241
2.5095778,5.143351
-0.8914602,2.4353254
12.038031,2.0056055
-1.3026828,1.5464454
-1.9791763,1.6733112
7.8604155,6.3237233
12.114374,1.1681229
-1.2886194,-0.102351315
-0.7762854,2.3346794
7.503832,5.230839
0.9237427,4.389459
8.944697,4.799883
8.35245,4.858791
7.8728447,4.3676157
-0.8666745,1.066442
8.331045,5.141179
12.563408,2.2830498
-0.35159978,0.38434473
11.7133665,2.6128163
2.1684852,3.3807397
-1.3432385,1.5235271
0.7920904,4.5066457
11.072014,2.7682464
-0.7150339,2.1004086
7.8880033,5.1486254
11.768184,2.587472
12.845599,1.1515085
3.805352,5.698454
1.9253621,3.1947052
12.182929,0.6040375
3.3873,5.91423
2.1147301,3.2541604
-0.69241077,2.2067914
3.3316677,6.016787
3.9963133,5.3062773
12.118387,2.1634736
12.208356,2.9830778
8.27165,5.3740525
12.500655,2.084649
6.5659037,6.2268085
-1.7020124,0.7668541
11.99934,0.18450104
11.971494,0.20095356
12.571375,1.2852422
-0.37153274,-0.31994414
8.947011,5.135518
7.247788,6.453421
12.574808,1.8405657
6.98514,5.7214875
11.830565,2.6490424
1.327841,5.172056
12.441454,1.9706637
-0.7382184,2.2817676
7.423271,5.3083954
-0.7490351,1.9763622
-0.29963076,0.101414956
2.8643014,6.2790747
12.208972,1.0160966
8.439021,5.607177
12.104247,-0.05418888
8.124668,5.1168156
12.201816,2.9010682
12.430971,1.9340862
6.7113214,5.842486
12.170321,0.8286018
1.1238242,0.8735476
12.535591,1.1995671
12.189574,2.4664166
11.662097,1.490523
12.811662,1.6415427
-0.47262728,0.8101554
-0.6275904,0.62841535
11.775626,2.237081
-0.057984818,-0.5191055
2.0370333,5.1494455
-0.19590423,0.3815097
7.8668246,4.8186264
7.6357656,4.6300545
-1.530119,1.8191972
-0.89401996,0.22352651
11.273047,3.2968783
5.972649,5.288265
-1.1272343,2.4295876
1.8047746,5.0350337
12.047444,2.2874606
-1.1687939,0.2584666
11.410096,2.8661983
6.6097674,5.4960537
-1.010304,1.1047935
-0.19059342,0.6649737
11.42449,2.7657576
1.3668178,4.118991
11.678044,1.105148
7.9243197,5.165767
11.394133,2.7295897
12.74729,1.4016284
9.04563,5.175212
12.464923,2.1296556
7.749684,6.199431
7.248283,5.1854
3.215863,5.5993986
8.692597,5.008451
-1.5289582,1.1607041
11.876954,1.7416891
3.1476736,5.2408905
2.035708,3.2464242
1.2172841,4.178891
2.3737495,5.0724244
-1.4164189,2.0484197
12.417356,0.54464084
11.059844,2.8438594
8.432027,5.190101
0.86367446,5.1485634
8.60127,4.5998235
11.332019,3.0245697
-1.2615964,0.17744736
12.06202,2.0312622
3.32751,5.459762
3.6117885,5.790301
11.757993,2.6855938
1.14908,4.221981
1.3289602,4.493094
12.1150875,0.7966561
7.6752934,5.516249
7.9085026,4.522024
11.543946,3.2075403
2.2488906,3.983749
-0.7539247,1.214018
8.159133,4.693259
1.5394104,5.635622
11.337695,2.5887759
6.131987,5.1338897
1.6121469,5.28405
12.020739,0.1355795
12.291651,2.0469217
6.466324,6.0349145
12.056123,0.56805634
11.057632,1.8446419
1.0503309,4.7338753
11.3361225,3.301734
-1.2396331,1.5766426
-0.7464474,1.6408337
11.777678,2.6070766
7.8422766,5.088182
-1.1761388,2.4335384
3.4251428,5.7330174
2.2843478,4.0039577
11.472884,2.4800081
12.397664,2.2659159
12.527718,1.3014694
7.109927,5.3264117
-0.98050725,0.8326264
12.600334,0.2238455
7.050521,5.636551
-1.7229649,1.536277
-0.6426832,0.9269702
11.915826,2.1975775
8.882446,4.627588
11.966725,2.2440264
7.3920584,5.230548
1.8344814,4.858717
13.158541,2.1529489
12.032225,2.0209012
-1.1468157,1.5804615
7.9460735,5.532373
7.763963,3.8255773
1.0731375,4.711805
-1.1106098,1.8239694
7.8840313,5.003961
1.0033764,4.9574485
2.3652642,4.8835216
7.9084005,5.898781
-0.4245163,0.04783174
2.1156588,3.9652638
12.4310055,0.66600496
7.5974917,5.9098473
3.044866,5.2912784
8.081578,5.0803337
12.250716,0.66342807
6.8916235,5.757696
0.14266233,0.89611083
-1.3184786,2.2740953
3.0729427,5.0665274
11.649434,2.7408361
3.4743617,5.3075986
11.468291,2.8888304
-0.7294857,1.1826689
8.978588,4.4103665
11.924765,1.1679243
-0.3922539,-0.08853076
13.1060915,1.1406395
1.2303188,5.480207
7.1902313,6.5051074
11.866305,2.1613011
12.050493,2.4511676
-1.4929589,0.8851881
-0.989245,-0.39990038
-1.258569,1.550487
8.84537,4.522738
3.4751346,5.912776
2.7352173,5.583014
11.966095,0.47338524
12.219808,0.47656047
12.223778,0.99671906
7.170689,6.4730563
8.455163,5.3153
3.5757177,5.15275
2.4528317,4.937049
12.507485,1.228259
1.9320606,4.75266
11.866512,3.3783522
12.358648,0.4195718
7.346455,6.291446
11.264845,1.8799922
1.9653918,5.1545286
7.1181498,5.1234474
12.539352,2.029098
13.0596485,1.9612818
9.015356,5.1448464
-0.7112884,1.2158449
8.692418,4.5493684
2.4717257,6.3543925
7.0097265,5.915618
11.705805,2.5855036
12.014404,1.4556845
8.130762,5.12894
3.189418,5.328581
-0.9255224,2.0255682
3.0475638,5.4268255
-0.44363356,0.06941944
2.977806,5.9905066
1.5369773,5.8644643
13.208161,1.2747293
1.872363,3.2642136
9.140469,4.4097567
-1.1653625,0.46029267
0.9030444,4.5651445
11.508413,2.4133494
-0.97480774,2.6223102
-0.077959135,2.1844423
6.650763,5.2620673
12.0091305,2.6356444
-1.2932273,0.79115707
12.307063,0.93037915
2.1706946,4.3259635
-1.0085088,-0.3454683
2.5281985,5.6599693
8.672353,4.6876507
-0.9058879,1.8095402
8.589559,4.4710712
1.2755312,5.2046123
4.260144,5.5980644
1.7020683,4.908857
7.902257,6.057459
-0.37459323,0.066572815
-0.7694173,0.15493597
8.450547,4.951359
8.430733,4.997354
-1.1720775,0.3446083
8.418863,4.3391166
-1.0663632,2.6137266
7.6562757,5.352778
1.4771792,4.871134
-1.341231,0.9392583
1.6738251,5.0466685
8.401288,5.2158933
